bioid_number;0x;0y;1x;1y;2x;2y;3x;3y;4x;4y;5x;5y;6x;6y;7x;7y;8x;8y;9x;9y;10x;10y;11x;11y;12x;12y;13x;13y;14x;14y;15x;15y;16x;16y;17x;17y;18x;18y;19x;19y
0431;124.687;95.1278;183.232;98.2561;125.581;161.717;177.422;163.505;99.2135;79.0391;140.776;81.7205;168.484;81.7205;209.6;87.5303;96.0852;95.1278;115.302;95.1278;134.966;97.3623;172.506;99.5968;193.064;100.044;211.387;101.831;151.055;130.88;141.67;134.903;161.781;134.903;151.502;151.885;151.055;180.487;150.054;207.934
0432;121.112;99.5968;179.21;102.725;121.112;165.739;172.953;167.527;95.1914;86.1896;136.754;87.0834;162.674;87.9772;204.684;91.5525;91.6161;100.938;110.386;100.491;131.838;102.278;168.037;104.066;189.936;104.96;205.226;104.535;148.373;137.584;138.541;139.372;158.205;139.819;147.033;156.354;147.48;185.85;147.48;210.877
0433;126.028;96.9154;184.126;99.5968;122.453;160.376;177.869;162.164;98.7666;79.9329;141.19;82.0514;166.811;84.0689;209.153;87.0834;94.2975;96.4685;112.621;96.9154;134.966;98.703;172.506;100.491;193.064;100.491;212.728;102.278;151.949;134.009;142.117;135.349;161.781;137.584;151.055;154.12;151.055;172.89;150.161;203.726
0434;127.816;94.234;185.02;96.9154;125.134;157.695;178.316;160.376;101.001;79.0391;143.904;79.0391;168.484;80.8267;210.94;84.8489;98.7666;93.3401;116.643;94.6809;137.201;96.0216;175.188;97.8092;195.299;98.703;214.069;99.1499;154.183;130.433;143.457;132.221;163.568;132.668;151.949;150.991;151.502;177.806;151.949;205.961
0435;129.156;92.4463;186.807;95.5747;127.816;160.823;178.763;163.058;102.789;77.6984;143.904;77.6984;170.719;80.3798;212.728;84.8489;98.7666;93.3401;118.431;92.8932;138.988;95.1278;176.529;96.9154;196.193;96.9154;214.67;99.418;154.183;128.646;146.139;131.774;164.462;132.221;152.842;151.885;153.289;176.912;153.582;204.665
0436;137.648;94.234;196.193;96.9154;137.201;162.164;191.277;163.952;112.174;77.6984;156.865;79.486;180.998;81.2736;223.901;87.0834;108.152;94.6809;127.816;94.234;148.82;96.0216;187.254;98.2561;207.365;98.703;223.438;99.3589;166.697;126.858;156.865;132.668;175.635;134.009;165.803;150.991;165.356;183.616;163.568;209.983
0437;130.944;100.491;191.723;102.278;129.603;167.974;185.02;169.761;103.683;84.8489;146.139;85.2958;174.741;87.5303;218.538;92.8932;102.789;99.5968;119.771;100.491;141.67;101.831;179.657;104.066;201.555;104.513;222.113;104.96;157.758;138.925;147.48;142.053;168.037;142.5;157.312;160.376;156.865;187.191;156.418;215.346
0438;128.263;97.3623;187.701;99.1499;125.581;161.717;185.02;162.611;101.001;83.0613;142.833;82.7166;173.4;83.5082;214.069;87.0834;96.5321;97.3623;117.537;97.3623;138.541;99.1499;176.529;101.384;198.427;100.044;217.197;101.384;155.971;134.456;145.692;135.796;166.697;136.69;155.524;152.779;155.287;179.897;155.524;210.877
0439;117.537;106.3;176.082;108.088;117.09;169.314;169.825;170.655;93.4037;90.6587;133.625;92.4463;158.949;93.5161;201.109;96.4685;89.3816;107.194;107.705;106.3;127.816;108.088;165.803;109.876;185.467;109.429;201.654;109.831;143.457;142.053;134.519;144.288;153.289;144.735;142.564;160.823;143.011;184.062;141.67;213.558
0440;125.134;103.172;183.232;105.854;123.793;167.974;179.657;167.974;98.7666;88.4242;141.67;88.8711;166.697;88.4242;209.6;93.787;96.5321;104.066;114.855;103.619;134.966;105.407;173.4;106.747;193.064;107.194;211.412;107.883;152.396;137.584;142.117;141.606;161.781;142.053;151.502;159.482;151.502;188.532;151.949;215.346
0441;128.709;109.876;189.489;112.557;128.709;183.616;183.679;183.169;100.107;93.787;143.904;91.9994;171.613;92.8932;216.75;98.703;96.0852;111.663;117.984;109.876;139.435;112.11;179.657;113.451;199.321;113.898;216.541;115.403;157.312;148.31;146.586;150.991;165.803;151.438;157.312;170.208;157.758;206.855;157.823;234.562
0442;126.922;106.747;184.573;108.535;124.687;171.102;179.657;171.102;99.6604;91.9994;142.185;92.4421;169.066;92.6713;208.919;96.4041;98.3197;108.088;115.302;107.194;137.648;109.429;173.4;109.876;192.617;109.429;211.387;110.77;151.502;146.969;142.564;146.969;162.674;146.969;151.502;165.739;151.949;185.403;152.842;214.005
0443;130.05;100.044;191.723;102.278;130.497;173.337;185.02;175.124;100.554;84.8489;147.033;83.9551;173.4;85.7427;217.197;88.4242;101.126;100.291;119.324;100.938;141.223;102.278;180.998;104.96;202.896;104.513;220.326;104.513;159.099;138.478;148.373;142.5;168.484;142.947;157.312;162.611;158.205;194.788;159.099;222.496
0444;137.201;91.9994;198.427;95.1278;134.519;162.164;194.852;163.505;108.599;76.8046;152.339;77.3081;184.105;78.1606;224.795;82.1674;106.364;92.4463;126.475;92.8932;148.373;93.787;188.595;96.0216;209.153;96.0216;229.264;98.2561;167.144;127.752;156.418;132.668;175.635;132.668;164.462;152.779;164.462;178.253;165.803;210.877
0445;129.603;112.11;189.042;114.345;130.497;172.443;187.254;172.89;104.13;93.3401;147.926;91.5525;172.506;94.234;216.303;94.6809;101.895;109.876;117.984;109.876;144.351;109.876;178.763;111.663;202.896;113.898;218.985;112.11;159.099;144.288;149.267;146.522;168.931;147.863;159.099;163.058;159.546;191.66;157.758;219.815
0446;119.324;99.5968;179.657;100.044;119.771;171.102;176.529;170.655;90.2754;84.8489;136.754;85.2958;162.589;85.868;206.471;87.9772;86.7001;100.044;108.599;100.044;129.156;101.384;168.931;100.938;189.936;100.938;209.6;101.384;149.267;136.69;138.988;140.265;158.205;139.819;148.373;159.036;147.926;190.766;149.714;217.581
0447;127.369;107.641;189.042;108.982;130.05;181.381;183.679;180.934;98.3197;93.787;143.904;93.3401;170.272;92.4463;216.75;97.3623;95.6383;108.535;116.643;108.088;137.648;110.323;178.316;110.77;199.768;110.323;217.644;110.323;155.524;145.628;145.692;150.991;165.803;150.544;156.865;168.868;158.205;203.726;158.652;229.2
0448;120.665;96.0216;182.785;97.8092;122.9;170.208;177.869;171.102;91.6161;82.6144;138.541;79.0391;164.462;77.2515;211.387;86.1896;89.3816;97.3623;109.939;96.9154;131.391;97.8092;171.613;99.1499;193.064;98.2561;212.281;100.491;150.608;130.88;139.882;137.137;159.546;137.137;150.608;157.248;151.502;189.425;150.161;216.687
0449;117.984;124.624;165.803;128.199;122.9;182.275;156.865;184.509;99.2135;117.92;136.307;115.239;151.949;117.92;182.785;123.73;94.8272;127.977;109.492;126.411;125.581;126.858;158.205;129.987;173.4;130.433;183.679;134.009;142.564;150.544;135.77;157.793;147.926;159.036;141.67;171.996;140.776;196.576;136.754;216.24
0450;134.966;131.774;182.338;132.668;142.564;190.319;176.082;190.766;115.749;125.518;151.502;121.942;166.697;124.624;200.215;128.646;113.068;134.456;125.581;133.115;143.011;133.562;174.741;134.009;190.383;133.562;201.555;136.69;159.099;158.589;152.446;165.339;164.909;165.739;159.099;180.934;159.546;202.386;159.099;220.262
0451;136.307;125.071;182.338;127.305;142.117;183.169;174.741;184.062;117.09;118.814;153.289;115.239;168.037;117.026;199.579;123.166;113.38;126.814;127.816;125.964;143.457;126.411;174.294;128.199;190.83;127.752;202.449;130.88;160.44;151.885;153.289;157.695;166.25;158.142;159.546;170.655;158.205;195.682;156.418;213.558
0452;137.648;128.199;184.573;130.88;143.904;185.403;174.741;185.85;118.877;121.048;155.524;117.473;170.719;118.814;202.896;125.071;115.749;130.433;128.709;128.646;145.692;129.987;176.082;131.327;192.617;131.774;204.237;135.349;161.334;154.12;154.183;161.27;168.484;161.717;160.887;174.23;159.546;197.023;157.758;216.687
0453;124.24;135.796;173.847;139.372;131.838;199.704;164.462;199.704;104.13;128.646;142.117;126.411;157.312;128.646;193.064;135.349;101.448;138.478;116.196;137.137;131.391;137.584;165.803;139.372;182.785;141.159;195.828;142.628;148.82;165.739;141.921;171.989;155.077;172.443;148.373;187.191;148.373;211.324;147.033;231.435
0454;129.156;133.562;178.316;136.243;134.072;194.341;168.484;195.682;109.046;125.964;147.926;122.836;164.462;124.624;198.427;134.009;106.701;136.234;121.112;134.456;137.201;134.903;171.166;138.031;186.807;138.478;199.321;141.606;153.645;162.635;147.547;168.873;160.44;169.761;152.396;183.616;151.949;209.089;151.502;229.647
0455;125.581;135.796;174.741;138.031;132.285;197.023;164.462;197.47;105.023;126.411;143.011;124.177;161.781;125.964;193.511;133.115;103.236;138.478;116.196;136.243;133.625;137.137;165.356;138.925;183.232;140.265;196.639;144.288;149.267;165.292;142.564;171.549;155.971;171.102;149.267;186.744;148.82;209.089;146.139;230.541
0456;130.944;134.009;180.104;137.137;138.095;194.341;170.272;194.788;111.727;126.411;150.608;124.177;168.657;125.838;199.321;133.115;108.599;134.903;123.347;134.456;138.988;135.349;172.06;138.925;188.595;138.925;200.662;142.947;156.418;163.505;148.82;169.314;161.108;169.924;155.524;184.956;154.63;207.749;151.949;227.859
0457;102.789;140.712;146.139;144.288;104.576;195.235;135.413;197.47;84.0187;133.562;118.431;131.327;133.179;131.774;163.121;142.5;81.0292;142.191;93.8506;141.606;109.939;142.5;138.541;145.181;153.289;146.522;165.803;150.097;123.214;167.54;118.058;172.57;129.603;174.23;122.453;186.297;120.218;208.195;117.984;227.859
0458;95.6383;142.5;139.435;143.841;103.683;198.363;131.838;197.47;75.5274;137.137;109.492;130.433;125.581;132.221;158.205;139.819;74.1867;146.522;87.147;143.841;101.448;144.288;132.285;144.735;147.48;145.181;158.652;147.863;118.049;168.388;112.493;173.58;123.473;174.515;118.431;188.532;118.431;207.749;118.877;228.753
0459;101.001;143.394;147.033;146.969;105.023;201.492;136.307;202.386;82.6779;136.243;118.431;134.456;134.072;136.243;164.015;142.947;79.5496;146.075;93.4037;144.288;107.705;144.735;139.882;147.416;154.183;148.31;166.462;150.908;123.347;169.761;116.117;176.842;128.263;178.253;122.006;191.66;121.112;214.452;119.324;231.882
0460;98.3197;144.735;144.798;146.969;102.789;201.492;136.307;201.939;80.4434;137.137;114.855;134.009;131.391;134.903;161.781;141.606;77.1042;146.052;90.2754;146.075;105.917;145.628;137.201;147.416;151.949;148.31;164.015;151.885;121.559;169.761;114.408;177.359;127.816;178.253;120.665;191.66;119.771;215.346;118.877;232.328
0461;139.882;131.774;186.361;133.562;148.82;188.978;177.869;188.532;121.559;125.964;155.971;121.048;172.06;122.389;205.131;128.646;117.984;132.668;132.285;132.668;147.033;133.115;178.763;134.009;194.405;134.903;206.816;135.913;161.666;159.201;156.561;164.593;168.037;164.398;163.568;178.7;164.015;200.151;162.674;218.921
0462;140.329;129.54;186.807;133.562;146.586;186.297;175.635;187.191;122.9;121.942;156.865;117.92;176.975;121.495;203.79;129.54;120.665;130.88;134.072;129.54;149.267;130.433;179.657;132.668;194.852;134.456;205.578;137.137;162.043;156.803;156.382;162.194;166.867;163.35;162.674;176.912;161.781;198.81;159.993;217.581
0463;140.329;132.668;186.807;135.349;145.692;190.766;175.188;191.213;122.006;124.624;157.758;122.836;172.953;122.836;204.684;131.327;119.324;133.115;132.732;132.668;147.033;134.009;180.104;135.796;194.405;137.137;206.025;138.831;161.781;160.823;155.29;166.753;168.484;167.974;162.228;182.275;161.334;202.386;159.099;219.815
0464;137.648;129.987;183.232;129.987;146.586;184.509;176.529;184.062;118.431;124.177;153.736;117.473;170.272;117.473;200.215;124.624;117.09;134.009;130.944;130.88;145.245;130.433;175.188;130.433;190.383;131.327;202.804;132.054;160.219;154.987;155.077;161.27;167.144;161.27;163.121;175.124;163.121;197.023;163.121;214.452
0465;139.435;130.433;185.914;132.668;142.117;185.85;175.635;186.744;120.665;123.73;156.418;120.155;169.825;124.624;202.449;128.646;118.44;132.3;132.732;131.327;146.139;132.221;177.422;133.562;192.617;134.903;204.144;136.043;162.674;156.801;155.391;164.219;168.484;164.398;161.334;177.359;160.887;200.151;158.652;215.793
0466;136.754;130.88;182.785;130.88;147.48;187.638;177.869;186.297;117.537;126.411;152.842;120.602;168.484;121.495;199.768;125.071;115.749;135.796;128.709;133.115;143.904;132.221;175.188;131.327;189.936;132.221;201.555;133.562;162.674;156.801;155.971;163.505;168.484;163.058;163.121;176.912;164.015;199.704;163.568;216.24
0467;141.223;130.433;186.361;133.115;146.586;186.744;176.975;187.191;121.559;125.071;156.865;121.048;171.613;122.836;204.237;128.646;118.431;133.562;132.732;132.221;147.926;132.221;179.657;133.562;193.511;134.009;205.864;136.592;162.674;158.142;156.117;163.294;169.378;164.398;162.228;178.253;161.334;197.917;159.993;215.793
0468;142.017;129.243;186.807;133.115;145.692;184.956;175.635;185.85;122.453;122.836;156.865;120.155;172.506;123.283;203.79;129.54;118.627;131.107;133.625;130.433;148.373;131.327;179.21;134.009;193.958;135.349;205.578;139.372;162.674;156.354;156.865;163.058;168.931;163.952;162.674;177.806;161.334;197.023;159.546;216.24
0469;135.413;132.668;181.445;132.668;142.564;187.638;174.741;186.744;116.196;125.964;151.502;121.495;166.697;122.389;198.427;126.411;114.408;134.456;127.816;133.115;142.117;133.562;174.741;133.115;188.595;133.562;199.612;134.614;160.077;158.434;154.058;164.041;164.708;164.581;161.334;178.7;161.334;199.257;160.44;217.581
0470;140.776;129.54;185.914;134.903;140.329;184.956;170.272;187.638;121.112;121.495;154.63;117.92;174.741;120.155;203.343;131.774;118.6;130.338;132.732;129.54;147.48;131.327;178.316;135.349;192.617;136.69;203.388;139.898;159.831;159.24;152.842;163.952;165.356;164.845;159.099;178.253;155.524;199.704;152.842;216.24
0471;137.201;128.646;182.785;130.433;141.223;183.169;173.847;185.403;118.877;121.942;152.396;118.814;169.378;119.261;199.321;123.73;116.643;130.433;129.603;129.54;144.351;129.54;176.289;130.677;189.936;130.88;200.662;133.562;161.781;153.226;154.183;159.929;167.59;160.823;159.993;172.89;157.312;201.939;155.971;218.027
0472;136.307;124.177;180.998;123.283;141.223;172.89;177.422;173.784;117.09;120.155;149.714;111.216;166.25;110.77;198.874;119.261;117.035;128.456;128.709;125.518;143.011;124.624;173.847;124.177;189.042;125.071;200.267;125.981;159.815;144.574;154.893;150.793;166.697;150.097;160.887;163.505;160.887;184.956;161.041;208.205
0473;139.435;128.199;185.02;130.433;139.435;180.934;176.975;182.275;120.665;121.495;157.758;118.367;171.166;118.814;203.343;125.964;119.371;131.199;131.838;127.752;145.692;129.093;177.869;131.327;191.723;132.221;203.79;136.243;162.228;152.332;154.529;160.024;168.037;161.27;160.44;173.337;158.205;199.704;156.418;216.687
0474;137.201;130.88;183.232;130.433;143.904;183.169;176.529;184.956;117.537;123.283;154.183;118.814;168.037;119.261;199.768;125.071;115.88;133.558;130.05;131.327;143.904;131.774;176.082;131.327;191.277;131.774;201.542;132.676;161.781;154.12;155.077;160.376;168.484;161.27;161.334;175.124;160.44;195.682;159.546;216.687
0475;140.329;121.942;186.361;124.624;141.67;176.018;178.316;177.806;120.665;117.473;155.524;111.216;172.506;115.239;202.449;119.708;119.988;124.893;132.732;122.836;147.926;123.73;178.666;124.977;193.064;125.964;203.503;128.927;164.462;145.628;157.312;151.885;169.825;153.226;162.674;165.739;159.993;192.554;157.312;212.665
0476;140.776;126.858;185.914;130.88;138.541;182.275;174.741;186.744;121.559;118.814;157.758;117.92;172.953;119.261;202.449;127.752;120.359;127.573;132.732;127.305;147.48;128.646;179.21;130.88;193.064;132.221;202.896;136.243;163.121;152.332;156.418;159.036;168.931;161.717;160.887;174.23;156.865;201.045;154.183;219.368
0477;136.754;125.964;181.891;129.54;137.201;176.912;173.4;180.487;118.431;118.367;151.949;115.686;169.825;117.026;198.874;125.518;117.978;127.153;128.263;126.411;143.904;127.752;174.294;129.093;189.489;130.88;200.634;133.116;160.44;150.544;151.949;156.801;164.296;158.336;157.312;169.761;153.736;193.447;152.396;212.218
0478;131.838;125.518;177.422;126.858;135.86;178.7;171.166;180.04;113.515;119.708;149.267;113.451;163.568;114.345;195.299;121.495;113.123;128.771;125.134;126.411;139.435;126.858;170.272;126.858;185.467;128.646;193.886;130.008;154.63;147.863;149.267;154.12;160.44;154.567;154.63;167.974;153.736;195.235;152.396;214.899
0479;137.201;127.752;182.785;129.093;138.988;180.487;176.975;182.722;117.984;121.495;152.842;117.92;168.931;119.708;200.215;125.071;116.196;131.774;129.603;128.646;145.245;129.54;175.188;130.433;190.83;131.327;201.109;134.009;160.887;153.673;155.077;159.036;167.144;159.929;160.887;173.337;158.652;197.917;155.971;214.452
0480;140.329;131.327;185.467;131.327;142.117;182.275;182.338;183.169;121.559;125.964;155.971;121.048;171.613;122.389;202.449;127.305;120.665;134.456;133.625;132.668;148.373;132.668;178.763;133.115;193.064;133.115;202.896;135.349;163.366;154.559;157.152;161.323;170.719;161.27;164.015;173.337;164.015;199.704;162.674;216.24
0481;134.072;130.88;178.763;132.668;132.732;180.04;172.953;184.509;116.643;123.73;148.492;122.969;165.803;123.73;194.852;127.305;115.903;131.1;127.369;130.88;141.223;132.221;172.953;133.562;185.467;134.009;197.533;136.69;154.63;157.248;147.48;162.164;163.121;163.952;154.63;173.784;152.396;200.598;151.502;216.687
0482;146.139;76.8046;222.56;73.6762;152.396;153.226;218.091;150.097;119.324;62.9504;165.1;61.3698;199.32;60.7766;247.955;56.7748;114.408;80.3798;132.285;77.2515;159.546;75.4638;207.365;74.57;233.733;74.57;248.928;75.4638;183.232;113.451;170.752;120.246;195.684;119.609;183.679;145.181;184.126;171.102;185.467;201.492
0483;102.789;155.013;149.714;148.31;116.196;201.045;151.949;194.788;87.5939;146.075;117.09;142.053;144.351;140.265;163.568;134.009;81.3372;156.801;97.8728;155.46;111.28;152.779;142.117;148.757;155.077;147.863;165.356;145.181;138.095;166.633;130.05;174.677;143.457;174.23;138.541;188.085;138.095;201.939;138.297;227.049
0484;103.683;127.752;156.418;123.73;115.302;179.593;152.396;177.806;82.6779;120.602;117.984;114.792;144.351;113.004;175.188;110.77;80.4434;132.668;94.7445;129.987;113.961;126.411;147.926;124.624;165.803;124.624;179.21;125.071;130.985;139.832;125.581;148.31;138.541;147.863;133.179;165.292;133.625;188.532;135.86;217.581
0485;135.86;150.544;181.445;142.5;144.351;205.067;181.445;195.235;113.068;144.288;141.223;140.712;172.953;138.478;193.511;130.88;104.148;158.34;123.347;152.779;141.67;148.757;170.719;144.735;185.467;142.5;190.83;141.159;170.846;169.021;161.334;176.912;174.294;172.89;168.931;190.319;169.378;207.302;169.378;231.882
0486;104.576;131.774;156.865;129.093;115.302;184.062;150.161;181.828;86.2532;123.283;116.196;121.495;144.798;117.92;174.741;116.132;82.231;137.137;96.0852;134.456;113.515;131.327;147.48;129.54;164.462;129.093;178.763;127.305;130.05;146.353;125.581;154.12;137.648;152.779;131.838;169.314;134.072;193.447;137.201;220.262
0487;154.63;128.199;206.918;125.518;165.356;180.487;204.237;177.806;136.307;119.708;166.25;117.92;194.852;114.345;224.795;112.557;132.285;133.562;146.139;130.88;163.568;127.752;197.533;125.964;214.516;125.518;228.817;123.73;180.104;142.778;175.635;150.544;187.701;149.204;181.891;165.739;184.126;189.872;187.254;216.687
0488;145.245;125.518;197.086;121.942;155.524;175.124;195.299;172.443;128.263;115.686;156.865;113.898;183.232;110.77;212.728;108.982;124.687;129.987;137.648;127.752;154.183;124.624;187.701;122.389;205.578;122.389;218.985;121.495;170.272;137.415;165.803;145.181;177.869;143.841;173.4;161.717;176.082;182.722;177.869;212.218
0489;145.245;140.265;194.405;137.137;152.842;189.425;192.17;187.638;125.134;132.221;154.183;130.433;182.785;126.858;210.494;125.518;122.453;144.735;136.754;142.053;152.396;139.372;185.467;137.584;201.555;137.584;215.41;137.137;170.272;151.885;164.462;160.376;176.529;159.482;171.166;177.806;172.953;195.682;173.847;224.284
0490;141.67;138.925;189.489;135.349;148.373;187.191;191.277;184.509;119.324;134.456;149.714;128.646;176.082;127.752;206.025;124.177;120.218;143.841;134.072;141.159;150.608;138.031;181.445;136.243;197.533;136.69;211.834;134.456;166.697;152.332;160.887;159.482;172.953;158.142;167.59;176.465;168.931;189.872;170.719;219.368
